_id	parent_id	title	title_kana	subtitle	subtitle_kana	isbn	author	author_kana	publisher	size	series	series_kana	sales_date	price	url	aff_url	bdate	sd_conv	inmode	c_dtm	memo
47	19	WORKING！！（2）	ワーキング			9784757517059	高津カリノ	タカツ,カリノ	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2006年06月24日	514	http://books.rakuten.co.jp/rb/4047287/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F4047287%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D4047287%26surl%3Dbook			古本	2016/10/23 22:21:39	
48	12	日常（1）	ニチジョウ			9784047139497	あらゐけいいち	アライ,ケイイチ	KADOKAWA	コミック	角川コミックス・エース	カドカワ コミックス エース	2007年07月	583	http://books.rakuten.co.jp/rb/4424337/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F4424337%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D4424337%26surl%3Dbook			古本	2016/10/23 22:22:19	
49	12	日常（2）	ニチジョウ			9784047139800	あらゐけいいち	アライ,ケイイチ	KADOKAWA	コミック	角川コミックス・エース	カドカワ コミックス エース	2007年10月	583	http://books.rakuten.co.jp/rb/5035215/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F5035215%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D5035215%26surl%3Dbook			古本	2016/10/23 22:22:26	
50	109	パステル家族（3）	パステルカゾク サン			9784575848618	セイ	セイ	双葉社	コミック			2016年10月12日	799	http://books.rakuten.co.jp/rb/14433604/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14433604%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14433604%26surl%3Dbook				2016/10/23 22:22:49	
51	19	WORKING！！（3）	ワーキング			9784757519350	高津カリノ	タカツ,カリノ	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2007年01月25日	514	http://books.rakuten.co.jp/rb/4257826/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F4257826%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D4257826%26surl%3Dbook			古本	2016/11/05 01:17:52	
52	14	響け！ユーフォニアム（北宇治高校吹奏楽部のいちばん熱）	ヒビケ ユーフォニアム			9784800260208	はみ/武田綾乃	ハミ/タケダ,アヤノ	宝島社	単行本	このマンガがすごい！comics	コノ マンガ ガ スゴイ コミックス	2016年09月06日	745	http://books.rakuten.co.jp/rb/14395925/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14395925%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14395925%26surl%3Dbook				2016/11/07 19:39:58	
53	5	空想科学読本（8）	クウソウ カガク ドクホン			9784840132565	柳田理科雄	ヤナギタ,リカオ	メディアファクトリー	単行本			2010年03月	1296	http://books.rakuten.co.jp/rb/6419085/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F6419085%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D6419085%26surl%3Dbook				2016/11/12 12:51:44	
54	5	空想科学「理科」読本	クウソウ カガク リカ ドクホン			9784479392729	柳田理科雄	ヤナギタ,リカオ	大和書房	単行本			2015年04月	1404	http://books.rakuten.co.jp/rb/13184418/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13184418%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13184418%26surl%3Dbook				2016/11/12 17:35:16	
55	16	氷菓	ヒョウカ			9784044271015	米澤穂信	ヨネザワ,ホノブ	角川書店	文庫	角川文庫	カドカワ ブンコ	2001年11月	561	http://books.rakuten.co.jp/rb/1387646/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F1387646%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D1387646%26surl%3Dbook			古本	2016/11/12 17:37:03	
56	16	愚者のエンドロール	グシャ ノ エンドロール			9784044271022	米澤穂信	ヨネザワ,ホノブ	角川書店	文庫	角川文庫	カドカワ ブンコ	2002年08月	604	http://books.rakuten.co.jp/rb/1469164/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F1469164%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D1469164%26surl%3Dbook			古本	2016/11/12 17:36:45	
57	16	クドリャフカの順番	クドリャフカ ノ ジュンバン			9784044271039	米澤穂信	ヨネザワ,ホノブ	角川書店	文庫	角川文庫	カドカワ ブンコ	2008年05月	691	http://books.rakuten.co.jp/rb/5684985/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F5684985%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D5684985%26surl%3Dbook			古本	2016/11/12 17:36:52	
58	16	遠まわりする雛	トオマワリスル ヒナ			9784044271046	米澤穂信	ヨネザワ,ホノブ	角川書店	文庫	角川文庫	カドカワ ブンコ	2010年07月	679	http://books.rakuten.co.jp/rb/6506320/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F6506320%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D6506320%26surl%3Dbook			古本	2016/11/12 17:36:57	
59	16	ふたりの距離の概算	フタリ ノ キョリ ノ ガイサン			9784041003251	米澤穂信	ヨネザワ,ホノブ	角川書店	文庫	角川文庫	カドカワ ブンコ	2012年06月	596	http://books.rakuten.co.jp/rb/11683986/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F11683986%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D11683986%26surl%3Dbook			古本	2016/11/12 17:37:08	
60	19	WORKING！！（6）	ワーキング			9784757525160	高津カリノ	タカツ,カリノ	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2009年03月25日	514	http://books.rakuten.co.jp/rb/6002372/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F6002372%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D6002372%26surl%3Dbook			古本	2016/11/16 22:35:42	
61	19	WORKING！！（7）	ワーキング			9784757528291	高津カリノ	タカツ,カリノ	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2010年03月	514	http://books.rakuten.co.jp/rb/6376498/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F6376498%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D6376498%26surl%3Dbook			古本	2016/11/16 22:35:35	
62	19	WORKING！！（4）	ワーキング			9784757521445	高津カリノ	タカツ,カリノ	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2007年10月	514	http://books.rakuten.co.jp/rb/4573803/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F4573803%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D4573803%26surl%3Dbook			古本	2016/11/16 22:35:53	
63	19	WORKING！！（5）	ワーキング			9784757522534	高津カリノ	タカツ,カリノ	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2008年04月	514	http://books.rakuten.co.jp/rb/5532624/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F5532624%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D5532624%26surl%3Dbook			古本	2016/11/16 22:35:47	
64	19	WORKING！！（8）	ワーキング			9784757529441	高津カリノ	タカツ,カリノ	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2010年07月	514	http://books.rakuten.co.jp/rb/6516724/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F6516724%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D6516724%26surl%3Dbook			古本	2016/11/16 22:47:41	
65	19	WORKING！！（9）	ワーキング			9784757531192	高津カリノ	タカツ,カリノ	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2011年03月25日	514	http://books.rakuten.co.jp/rb/7000520/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F7000520%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D7000520%26surl%3Dbook			古本	2016/11/16 22:47:47	
66	10	氷菓（5）	ヒョウカ			9784041208823	米澤穂信/タスクオーナ	ヨネザワ,ホノブ/タスクオーナ	角川書店	コミック	カドカワコミックスA	カドカワ コミックス エース	2013年09月26日	604	http://books.rakuten.co.jp/rb/12472478/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F12472478%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D12472478%26surl%3Dbook			古本	2016/11/16 22:48:15	
67	17	ゴルフ場殺人事件	ゴルフジョウ サツジン ジケン			9784102135105	アガサ・クリスティ-/蕗沢忠枝	クリスティ-,アガサ/フキザワ,タダエ	新潮社	文庫	新潮文庫	シンチョウ ブンコ	1984年05月	561	http://books.rakuten.co.jp/rb/8871086/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F8871086%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D8871086%26surl%3Dbook			古本	2016/11/16 22:48:54	
68	75	九マイルは遠すぎる	キュウマイル ワ トオスギル			9784150711023	ハリー・ケメルマン/永井淳	ケメルマン,ハリー/ナガイ,ジュン	早川書房	文庫	ハヤカワ・ミステリ文庫	ハヤカワ ミステリ ブンコ	1993年07月	799	http://books.rakuten.co.jp/rb/151686/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F151686%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D151686%26surl%3Dbook			古本	2016/11/17 20:36:06	
69	17	そして誰もいなくなった	ソシテ ダレ モ イナクナッタ			9784151310805	アガサ・クリスティ/青木久恵	クリスティ,アガサ/アオキ,ヒサエ	早川書房	文庫	ハヤカワ文庫	ハヤカワ ブンコ	2010年11月15日	820	http://books.rakuten.co.jp/rb/6850667/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F6850667%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D6850667%26surl%3Dbook				2016/11/20 17:50:32	
70	14	響け！ユーフォニアム（北宇治高校吹奏楽部のいちばん熱）	ヒビケ ユーフォニアム			9784800260246	はみ/武田綾乃	ハミ/タケダ,アヤノ	宝島社	単行本	このマンガがすごい！comics	コノ マンガ ガ スゴイ コミックス	2016年10月08日	745	http://books.rakuten.co.jp/rb/14460056/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14460056%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14460056%26surl%3Dbook				2016/11/20 17:51:04	
71	19	WORKING！！（10）	ワーキング			9784757533752	高津カリノ	タカツカリノ	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2011年09月24日	514	http://books.rakuten.co.jp/rb/11322264/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F11322264%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D11322264%26surl%3Dbook			古本	2016/11/23 15:40:25	
73	18	男子高校生の日常（1）	ダンシ コウコウセイ ノ ニチジョウ			9784757528062	山内泰延	ヤマウチ,ヤスノブ	スクウェア・エニックス	コミック	ガンガンコミックスONLINE	ガンガン コミックス オンライン	2010年02月	514	http://books.rakuten.co.jp/rb/6315051/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F6315051%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D6315051%26surl%3Dbook			古本	2016/11/23 15:39:51	
74	19	WORKING！！（11）	ワーキング			9784757536166	高津カリノ	タカツ,カリノ	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2012年11月	514	http://books.rakuten.co.jp/rb/11942076/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F11942076%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D11942076%26surl%3Dbook			古本	2016/11/23 15:41:28	
75	8	幕末・維新人物伝　橋本左内	バクマツイシンジンブツデンハシモトサナイ			9784591152300	加来　耕三/東山　成江	カクコウゾウ/ヒガシヤマナリエ	ポプラ社	全集・双書	コミック版　日本の歴史	コミックバンニホンノレキシ	2016年11月11日	1080	http://books.rakuten.co.jp/rb/14489593/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14489593%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14489593%26surl%3Dbook				2016/11/24 16:46:22	
76	8	戦国人物伝 淀殿	センゴクジンブツデンヨドドノ			9784591150764	加来耕三/静霞薫	カクコウゾウ/シズカカオル	ポプラ社	全集・双書	コミック版日本の歴史	コミックバン ニホン ノ レキシ	2016年07月11日	1080	http://books.rakuten.co.jp/rb/14270692/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14270692%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14270692%26surl%3Dbook				2016/11/24 16:46:27	
77	14	響け！ユーフォニアム（1）	ヒビケ ユーフォニアム			9784800239686	はみ/武田綾乃	ハミ/タケダ,アヤノ	宝島社	単行本	このマンガがすごい！comics	コノ マンガ ガ スゴイ コミックス	2015年04月	745	http://books.rakuten.co.jp/rb/13195367/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13195367%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13195367%26surl%3Dbook			古本	2016/11/28 19:26:42	
78	20	俺んちのメイドさん（1）	オレンチ ノ メイドサン			9784040680590	大原ロロン	オオハラ,ロロン	KADOKAWA	コミック	MFCキューンシリーズ	エムエフシー キューン シリーズ	2016年01月25日	648	http://books.rakuten.co.jp/rb/13516324/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13516324%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13516324%26surl%3Dbook			古本	2016/11/28 19:27:21	
79	21	ご注文はうさぎですか？（1）	ゴチュウモン ワ ウサギ デスカ			9784832241190	Koi	コイ	芳文社	コミック	まんがタイムKRコミックス	マンガ タイム ケイアール コミックス	2012年02月	884	http://books.rakuten.co.jp/rb/11509674/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F11509674%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D11509674%26surl%3Dbook			古本	2016/11/28 21:06:03	
80	19	WORKING！！Re：オーダー	ワーキング リ オーダー			9784757546769	高津カリノ	タカツ,カリノ	スクウェア・エニックス	コミック	ヤングガンガンコミックス	ヤング ガンガン コミックス	2015年06月25日	540	http://books.rakuten.co.jp/rb/13239114/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13239114%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13239114%26surl%3Dbook			古本	2016/11/28 21:07:12	
81	14	響け！ユーフォニアム（3）	ヒビケ ユーフォニアム			9784800248916	はみ/武田綾乃	ハミ/タケダ,アヤノ	宝島社	単行本	このマンガがすごい！comics	コノ マンガ ガ スゴイ コミックス	2015年11月	745	http://books.rakuten.co.jp/rb/13474731/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13474731%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13474731%26surl%3Dbook			古本	2016/12/06 19:40:14	
82	14	響け！ユーフォニアム（2）	ヒビケ ユーフォニアム			9784800241832	はみ/武田綾乃	ハミ/タケダ,アヤノ	宝島社	単行本	このマンガがすごい！comics	コノ マンガ ガ スゴイ コミックス	2015年06月	745	http://books.rakuten.co.jp/rb/13263128/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13263128%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13263128%26surl%3Dbook			古本	2016/12/06 19:40:21	
83	18	男子高校生の日常（2）	ダンシ コウコウセイ ノ ニチジョウ			9784757529052	山内泰延	ヤマウチ,ヤスノブ	スクウェア・エニックス	コミック	ガンガンコミックスＯＮＬＩＮＥ	ガンガン コミックス オンライン	2010年06月	514	http://books.rakuten.co.jp/rb/6483930/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F6483930%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D6483930%26surl%3Dbook			古本	2016/12/10 22:03:03	
84	22	涼宮ハルヒの憂鬱（1）	スズミヤ ハルヒ ノ ユウウツ			9784047138117	谷川流/ツガノガク	タニガワ,ナガル/ツガノ,ガク	角川書店	コミック	角川コミックス・エース	カドカワ コミックス エース	2006年04月	583	http://books.rakuten.co.jp/rb/4024538/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F4024538%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D4024538%26surl%3Dbook			古本	2016/12/10 22:03:41	
85	22	涼宮ハルヒの憂鬱（2）	スズミヤ ハルヒ ノ ユウウツ			9784047138315	ツガノガク	ツガノ,ガク	角川書店	コミック	角川コミックス・エース	カドカワ コミックス エース	2006年06月	583	http://books.rakuten.co.jp/rb/4049355/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F4049355%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D4049355%26surl%3Dbook			古本	2016/12/10 22:03:47	
86	23	イチゴーイチハチ！（1）	イチゴー イチハチ			9784091866059	相田裕	アイダ,ユウ	小学館	コミック	ビッグコミックススピリッツ	ビッグ コミックス スピリッツ	2015年03月30日	596	http://books.rakuten.co.jp/rb/12992471/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F12992471%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D12992471%26surl%3Dbook			古本	2016/12/12 22:01:53	
87	24	ハナヤマタ（1）	ハナヤマタ			9784832240896	浜弓場双	ハマユミバ,ソウ	芳文社	コミック	まんがタイムＫＲコミックス	マンガ タイム ケイアール コミックス	2011年12月12日	637	http://books.rakuten.co.jp/rb/11442544/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F11442544%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D11442544%26surl%3Dbook			古本	2016/12/16 22:38:20	
88	24	ハナヤマタ（2）	ハナヤマタ			9784832241671	浜弓場双	ハマユミバ,ソウ	芳文社	コミック	まんがタイムKRコミックス フォワードシリーズ	マンガ タイム ケイアール コミックス	2012年07月	637	http://books.rakuten.co.jp/rb/11754715/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F11754715%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D11754715%26surl%3Dbook			古本	2016/12/16 22:38:25	
89	76	十津川警部千曲川に犯人を追う	トツガワ ケイブ チクマガワ ニ ハンニン オ オウ			9784334763329	西村京太郎	ニシムラ,キョウタロウ	光文社	文庫	光文社文庫	コウブンシャ ブンコ	2011年11月	637	http://books.rakuten.co.jp/rb/11418809/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F11418809%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D11418809%26surl%3Dbook			古本	2016/12/16 22:57:51	
90	21	ご注文はうさぎですか？（2）	ゴチュウモン ワ ウサギ デスカ			9784832242692	Koi	コイ	芳文社	コミック	まんがタイムKRコミックス	マンガ タイム ケイアール コミックス	2013年02月27日	884	http://books.rakuten.co.jp/rb/12166607/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F12166607%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D12166607%26surl%3Dbook			古本	2016/12/16 23:05:49	
91	2	この美術部には問題がある！（1）	コノ ビジュツブ ニワ モンダイ ガ アル			9784048916455	いみぎむる	イミギ,ムル	アスキー・メディアワークス	コミック	電撃コミックスNEXT	デンゲキ コミックス ネクスト	2013年05月	615	http://books.rakuten.co.jp/rb/12270728/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F12270728%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D12270728%26surl%3Dbook				2016/12/18 15:16:38	
92	2	この美術部には問題がある！（4）	コノ ビジュツブ ニワ モンダイ ガ アル			9784048692342	いみぎむる	イミギ,ムル	KADOKAWA	コミック	電撃コミックスNEXT	デンゲキ コミックス ネクスト	2015年02月26日	615	http://books.rakuten.co.jp/rb/13104749/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13104749%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13104749%26surl%3Dbook				2016/12/18 15:16:51	
93	2	この美術部には問題がある！（5）	コノ ビジュツブ ニワ モンダイ ガ アル			9784048653497	いみぎむる	イミギ,ムル	KADOKAWA	コミック	電撃コミックスNEXT	デンゲキ コミックス ネクスト	2015年10月27日	615	http://books.rakuten.co.jp/rb/13401025/	http://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=http%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13401025%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13401025%26surl%3Dbook				2016/12/18 15:16:55	
